service_id,date,exception_type
000174,20230331,1
000174,20230401,1
000174,20230402,1
000174,20230403,1
000174,20230404,1
000174,20230405,1
000174,20230406,1
000174,20230407,1
000174,20230410,1
000174,20230411,1
000174,20230412,1
000174,20230413,1
000174,20230414,1
000174,20230416,1
000174,20230417,1
000174,20230418,1
000174,20230419,1
000174,20230420,1
000174,20230421,1
000174,20230422,1
000174,20230423,1
000174,20230424,1
000174,20230425,1
000174,20230426,1
000174,20230427,1
000174,20230428,1
000174,20230430,1
000175,20230415,1
000175,20230429,1
000176,20230210,1
000176,20230213,1
000176,20230214,1
000176,20230215,1
000176,20230216,1
000176,20230217,1
000176,20230220,1
000176,20230221,1
000176,20230222,1
000176,20230223,1
000176,20230224,1
000176,20230303,1
000176,20230310,1
000176,20230317,1
000176,20230324,1
000177,20230227,1
000177,20230228,1
000177,20230301,1
000177,20230302,1
000177,20230303,1
000177,20230306,1
000177,20230307,1
000177,20230308,1
000177,20230309,1
000177,20230310,1
000177,20230313,1
000177,20230314,1
000177,20230315,1
000177,20230316,1
000177,20230317,1
000177,20230320,1
000177,20230321,1
000177,20230322,1
000177,20230323,1
000177,20230324,1
000177,20230327,1
000177,20230328,1
000177,20230329,1
000177,20230330,1
000177,20230331,1
000177,20230403,1
000177,20230404,1
000177,20230405,1
000177,20230406,1
000177,20230407,1
000177,20230411,1
000177,20230412,1
000177,20230413,1
000177,20230414,1
000177,20230417,1
000177,20230418,1
000177,20230419,1
000177,20230420,1
000177,20230421,1
000177,20230424,1
000177,20230425,1
000177,20230426,1
000177,20230427,1
000177,20230428,1
000178,20230210,1
000178,20230212,1
000178,20230213,1
000178,20230214,1
000178,20230215,1
000178,20230216,1
000178,20230217,1
000178,20230219,1
000178,20230220,1
000178,20230221,1
000178,20230222,1
000178,20230223,1
000178,20230224,1
000178,20230226,1
000179,20230227,1
000179,20230228,1
000179,20230301,1
000179,20230302,1
000179,20230303,1
000179,20230305,1
000179,20230306,1
000179,20230307,1
000179,20230308,1
000179,20230309,1
000179,20230310,1
000179,20230312,1
000179,20230313,1
000179,20230314,1
000179,20230315,1
000179,20230316,1
000179,20230317,1
000179,20230319,1
000179,20230320,1
000179,20230321,1
000179,20230322,1
000179,20230323,1
000179,20230324,1
000179,20230326,1
000180,20230304,1
000180,20230311,1
000180,20230318,1
000180,20230325,1
000180,20230401,1
000180,20230415,1
000180,20230422,1
000180,20230429,1
000181,20230501,1
000181,20230502,1
000181,20230503,1
000181,20230504,1
000181,20230505,1
000181,20230508,1
000181,20230509,1
000182,20230327,1
000182,20230328,1
000182,20230329,1
000182,20230330,1
000182,20230331,1
000182,20230403,1
000182,20230404,1
000182,20230405,1
000182,20230406,1
000182,20230407,1
000182,20230410,1
000182,20230411,1
000182,20230412,1
000182,20230413,1
000182,20230414,1
000182,20230417,1
000182,20230418,1
000182,20230419,1
000182,20230420,1
000182,20230421,1
000182,20230424,1
000182,20230425,1
000182,20230426,1
000182,20230427,1
000182,20230428,1
000183,20230304,1
000183,20230305,1
000183,20230311,1
000183,20230312,1
000183,20230318,1
000183,20230319,1
000183,20230325,1
000183,20230326,1
000183,20230401,1
000183,20230402,1
000183,20230415,1
000183,20230416,1
000183,20230422,1
000183,20230423,1
000183,20230429,1
000183,20230430,1
000184,20230227,1
000184,20230228,1
000184,20230301,1
000184,20230302,1
000184,20230303,1
000184,20230306,1
000184,20230307,1
000184,20230308,1
000184,20230309,1
000184,20230310,1
000184,20230313,1
000184,20230314,1
000184,20230315,1
000184,20230316,1
000184,20230317,1
000184,20230320,1
000184,20230321,1
000184,20230322,1
000184,20230323,1
000184,20230324,1
000184,20230327,1
000184,20230328,1
000184,20230329,1
000184,20230330,1
000184,20230331,1
000184,20230403,1
000184,20230404,1
000184,20230405,1
000184,20230406,1
000184,20230407,1
000184,20230410,1
000184,20230411,1
000184,20230412,1
000184,20230413,1
000184,20230414,1
000184,20230417,1
000184,20230418,1
000184,20230419,1
000184,20230420,1
000184,20230421,1
000184,20230424,1
000184,20230425,1
000184,20230426,1
000184,20230427,1
000184,20230428,1
000185,20230227,1
000185,20230228,1
000185,20230301,1
000185,20230302,1
000185,20230303,1
000185,20230304,1
000185,20230305,1
000185,20230306,1
000185,20230307,1
000185,20230308,1
000185,20230309,1
000185,20230310,1
000185,20230311,1
000185,20230312,1
000185,20230313,1
000185,20230314,1
000185,20230315,1
000185,20230316,1
000185,20230317,1
000185,20230318,1
000185,20230319,1
000185,20230320,1
000185,20230321,1
000185,20230322,1
000185,20230323,1
000185,20230324,1
